track_name,artist_names,mood,valence,energy,danceability,tempo
Hate Me (with Juice WRLD),"Ellie Goulding, Juice WRLD",happy,0.759,0.768,0.657,75.025
Open Arms (feat. Travis Scott),"SZA, Travis Scott",calm,0.239,0.586,0.434,78.259
TATI (feat. DJ Spinking),"6ix9ine, DJ SpinKing",energetic,0.523,0.767,0.779,91.981
Dawn FM,The Weeknd,sad,0.0807,0.478,0.28,111.65
So Good,Halsey,calm,0.311,0.627,0.576,164.998
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"Beyoncé, Kendrick Lamar",calm,0.204,0.7,0.784,126.015
Leave a Light On,Tom Walker,calm,0.267,0.624,0.586,68.976
Emotions,Ufo361,sad,0.211,0.459,0.814,131.518
Medallo,"Blessd, Justin Quiles, Lenny Tavárez",happy,0.791,0.7,0.787,90.02
FML,Arizona Zervas,calm,0.616,0.575,0.822,100.087
Stripes Like Burberry,"Future, Lil Uzi Vert",calm,0.706,0.574,0.758,144.081
State Of Grace (Taylor's Version),Taylor Swift,energetic,0.328,0.713,0.594,129.958
Olha A Explosão,MC Kevinho,calm,0.388,0.611,0.774,89.995
Same Drugs,Chance the Rapper,calm,0.531,0.293,0.461,180.297
bloody valentine,mgk,energetic,0.506,0.858,0.533,160.057
Fantasias,"Rauw Alejandro, Farruko",happy,0.788,0.703,0.879,94.004
Plug Walk,Rich The Kid,calm,0.158,0.519,0.876,94.981
"Enzo (with Sheck Wes, feat. Offset, 21 Savage & Gucci Mane)","DJ Snake, Sheck Wes, Offset, 21 Savage, Gucci Mane",energetic,0.198,0.728,0.787,119.945
Chantaje (feat. Maluma),"Shakira, Maluma",happy,0.907,0.773,0.852,102.034
The Night We Met,Lord Huron,sad,0.0989,0.369,0.443,174.107
Rewrite The Stars (with James Arthur & Anne-Marie),"James Arthur, Anne-Marie",energetic,0.571,0.743,0.67,125.944
If We Ever Broke Up,Mae Stephens,happy,0.96,0.732,0.898,115.955
Swang,Rae Sremmurd,sad,0.166,0.314,0.681,139.992
Evergreen,Richy Mitch & The Coal Miners,calm,0.504,0.216,0.555,79.109
Desesperados,"Rauw Alejandro, Chencho Corleone",calm,0.511,0.694,0.869,90.02
It's You,Ali Gatie,sad,0.397,0.463,0.732,95.971
Let You Down,NF,energetic,0.437,0.716,0.659,148.015
Orphans,Coldplay,energetic,0.282,0.808,0.503,107.973
Millionär,"187 Strassenbande, Bonez MC, Gzuz",energetic,0.226,0.789,0.72,93.001
Another Day,Kid Cudi,energetic,0.0642,0.758,0.646,172.995
What Would I Change It To (feat. Aluna),"Avicii, Aluna",calm,0.586,0.495,0.785,109.992
Bye,Peso Pluma,happy,0.7,0.812,0.782,122.063
Teenage Fever,Drake,sad,0.144,0.283,0.766,97.04
Walk It Talk It,"Migos, Drake",calm,0.395,0.633,0.907,145.914
Breaking the Habit,Linkin Park,energetic,0.581,0.849,0.579,100.021
SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc",calm,0.376,0.645,0.802,100.001
Champion (feat. Travis Scott),"NAV, Travis Scott",energetic,0.396,0.782,0.642,162.005
Holiday,KSI,calm,0.347,0.684,0.356,87.188
MONTAGEM - PR FUNK,"S3BZS, Mc Gw, Mc Menor Do Alvorada",happy,0.795,0.803,0.877,130.028
Bloqueado - Ao Vivo,Gusttavo Lima,happy,0.651,0.721,0.828,129.092
Waiting For Love,Avicii,energetic,0.581,0.741,0.577,128.081
Love Me Now,John Legend,happy,0.708,0.762,0.495,123.893
Wishing Well,Juice WRLD,calm,0.0804,0.613,0.65,149.972
WAKA (feat. A Boogie Wit da Hoodie),"6ix9ine, A Boogie Wit da Hoodie",happy,0.655,0.812,0.772,97.407
Higher Love,"Kygo, Whitney Houston",calm,0.404,0.678,0.693,103.952
KARMA,Nimo,calm,0.528,0.634,0.698,159.992
7 rings,Ariana Grande,sad,0.327,0.317,0.778,140.048
La Bebe,Yng Lvcas,calm,0.707,0.465,0.775,169.781
Hasta Que Salga el Sol,Ozuna,energetic,0.57,0.823,0.857,96.048
Nos Comemos (feat. Ozuna),"Tiago PZK, Ozuna",energetic,0.562,0.819,0.827,92.017
FRIENDS (feat. kiLL edward),"J. Cole, kiLL edward",calm,0.498,0.652,0.715,109.28
Dreamcatcher (feat. Swae Lee & Travis Scott),"Metro Boomin, Swae Lee, Travis Scott",sad,0.101,0.23,0.675,173.962
Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga",energetic,0.371,0.758,0.694,192.091
MIENTRAS ME CURO DEL CORA,KAROL G,calm,0.57,0.477,0.523,79.921
Jingle Bell Rock,Bobby Helms,calm,0.7,0.368,0.725,119.438
Slippery (feat. Gucci Mane),"Migos, Gucci Mane",happy,0.749,0.675,0.92,141.967
Run,Joji,energetic,0.362,0.72,0.447,157.892
un x100to,"Grupo Frontera, Bad Bunny",energetic,0.562,0.724,0.569,83.118
The Flute Song,Russ,calm,0.343,0.524,0.789,138.064
Amor Genuino,Ozuna,calm,0.423,0.445,0.442,85.744
Risiko,"Bonez MC, RAF Camora",energetic,0.226,0.74,0.773,117.023
Não Nasceu pra Namorar,"MC Zaquin, MC Rick",calm,0.527,0.448,0.525,83.406
Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,happy,0.84,0.841,0.666,128.706
The Very First Night (Taylor's Version) (From The Vault),Taylor Swift,energetic,0.581,0.733,0.678,121.009
Glock In My Lap,"21 Savage, Metro Boomin",energetic,0.202,0.733,0.847,130.029
The Feels,TWICE,happy,0.922,0.903,0.808,120.044
HeMotions,Juice WRLD,energetic,0.317,0.76,0.561,163.938
VALENTINO,24kGoldn,energetic,0.523,0.717,0.746,150.964
Forever,Labrinth,sad,0.197,0.459,0.563,79.983
BIG TIME (feat. Future & Lil Baby),"DJ Khaled, Future, Lil Baby",calm,0.464,0.7,0.496,107.711
VACATION,Tyga,calm,0.47,0.61,0.821,110.973
Culpables,"KAROL G, Anuel AA",energetic,0.416,0.801,0.728,130.059
Bad Blood (feat. Kendrick Lamar) (Taylor's Version),"Taylor Swift, Kendrick Lamar",calm,0.174,0.648,0.602,170.091
Frühstück in Paris,"Capital Bra, CRO",calm,0.577,0.644,0.744,96.852
Plastic Hearts,Miley Cyrus,happy,0.618,0.756,0.551,175.984
Sigo Extrañándote,J Balvin,happy,0.922,0.853,0.889,93.022
911,Lady Gaga,energetic,0.42,0.813,0.789,116.007
Dile la Verdad,"The Rudeboyz, Jowell & Randy, Manuel Turizo",happy,0.823,0.701,0.886,103.0
MILLE – feat. Orietta Berti,"Fedez, Achille Lauro, Orietta Berti",happy,0.829,0.764,0.527,184.339
GOOBA,6ix9ine,calm,0.393,0.688,0.611,178.462
Boyfriends,Harry Styles,sad,0.323,0.202,0.417,118.029
uh oh,Tate McRae,calm,0.372,0.604,0.625,174.089
MANIFESTO (feat. Domo Genesis),"Tyler, The Creator, Domo Genesis",energetic,0.518,0.866,0.454,92.463
Explícito,Myke Towers,energetic,0.422,0.83,0.828,95.007
Murder In My Mind,Kordhell,energetic,0.568,0.972,0.712,119.966
Love Someone,Lukas Graham,sad,0.299,0.412,0.661,85.932
Imitadora,Romeo Santos,energetic,0.556,0.709,0.737,125.997
Floor 555,XXXTENTACION,calm,0.354,0.686,0.695,105.219
SMASH! - feat. PnB Rock,"XXXTENTACION, PnB Rock",calm,0.607,0.513,0.819,140.032
Album of the Year - Freestyle,J. Cole,happy,0.929,0.816,0.705,94.211
Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",happy,0.816,0.816,0.653,178.085
Safari,"J Balvin, Pharrell Williams, BIA, Sky Rompiendo",calm,0.555,0.687,0.508,180.044
Solid (feat. Drake),"Young Stoner Life, Young Thug, Gunna, Drake",sad,0.328,0.485,0.887,125.987
Asesina,"Brytiago, Darell",calm,0.508,0.663,0.845,94.215
New Jeans,NewJeans,energetic,0.532,0.721,0.807,134.014
500lbs,Lil Tecca,energetic,0.529,0.785,0.722,122.986
Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",happy,0.826,0.849,0.757,150.036
"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,calm,0.407,0.668,0.357,139.986
Step Into Christmas - Remastered 1995,Elton John,happy,0.819,0.925,0.526,140.308
Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,sad,0.172,0.299,0.247,177.115
Blueberry Eyes (feat. SUGA of BTS),"MAX, SUGA",calm,0.411,0.611,0.746,149.967
Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,happy,0.921,0.816,0.709,150.06
Guatemala - From Swaecation,"Rae Sremmurd, Swae Lee, Slim Jxmmi",calm,0.0778,0.699,0.849,100.989
Save That Shit,Lil Peep,calm,0.145,0.583,0.534,105.997
Ay Mi Dios,"IAmChino, Pitbull, Yandel, El Chacal",happy,0.813,0.829,0.761,92.033
Cake - Challenge Version,"Flo Rida, 99 Percent",happy,0.687,0.854,0.786,105.078
Scars,Sam Smith,calm,0.431,0.399,0.567,77.389
Numb Numb Juice,ScHoolboy Q,sad,0.203,0.492,0.885,156.958
WANNABE,ITZY,happy,0.64,0.911,0.809,122.035
telepatía,Kali Uchis,calm,0.553,0.524,0.653,83.97
Mine,Bazzi,happy,0.719,0.805,0.716,142.886
Beautiful Things,Benson Boone,sad,0.219,0.471,0.472,105.029
attention (with Justin Bieber),"Omah Lay, Justin Bieber",energetic,0.384,0.72,0.817,119.989
Lemon,"N.E.R.D, Rihanna, Pharrell Williams",energetic,0.189,0.73,0.919,95.044
Kevin’s Heart,J. Cole,calm,0.475,0.527,0.829,116.079
66,"Lil Yachty, Trippie Redd",energetic,0.251,0.723,0.667,148.058
LOST IN THE CITADEL,Lil Nas X,energetic,0.472,0.764,0.768,92.965
Ghostbusters,Ray Parker Jr.,happy,0.729,0.719,0.778,115.4
Holly Jolly Christmas,Michael Bublé,calm,0.699,0.465,0.647,151.251
Drug Addicts,Lil Pump,sad,0.21,0.488,0.933,142.064
MONOPOLY (with Victoria Monét),"Ariana Grande, Victoria Monét",calm,0.695,0.507,0.892,143.96
Breathe (feat. Ina Wroldsen),"Jax Jones, Ina Wroldsen",happy,0.686,0.744,0.722,125.985
Vai malandra (feat. Tropkillaz & DJ Yuri Martins),"Anitta, ZAAC, Maejor, Tropkillaz, DJ Yuri Martins",calm,0.557,0.55,0.876,129.924
"GRAVITY (FEAT. TYLER, THE CREATOR)","Brent Faiyaz, Dahi, Tyler, The Creator",calm,0.493,0.615,0.539,163.924
my hair,Ariana Grande,calm,0.372,0.526,0.686,92.013
Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",happy,0.639,0.619,0.878,136.041
Good In Bed,Dua Lipa,happy,0.649,0.701,0.68,94.06
Good as Hell,"Lizzo, Ariana Grande",energetic,0.492,0.905,0.684,95.985
Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",calm,0.261,0.639,0.772,168.112
Look What You Made Me Do,Taylor Swift,calm,0.497,0.68,0.773,128.062
Que Onda,"Calle 24, Chino Pacas, Fuerza Regida",happy,0.937,0.944,0.808,124.934
GANG GANG,"JACKBOYS, Sheck Wes",calm,0.568,0.6,0.859,123.017
Miracles (Someone Special),"Coldplay, Big Sean",energetic,0.366,0.824,0.624,97.012
Back for More (with Anitta),"TOMORROW X TOGETHER, Anitta",happy,0.891,0.897,0.785,115.916
Never Lose Me,Flo Milli,calm,0.0743,0.567,0.781,121.964
Love Me More,Trippie Redd,calm,0.247,0.539,0.638,83.381
"SPIRIT - From Disney's ""The Lion King""",Beyoncé,sad,0.0447,0.435,0.238,78.797
PLASTIC OFF THE SOFA,Beyoncé,energetic,0.305,0.712,0.618,97.057
California Breeze,Lil Baby,calm,0.215,0.666,0.738,161.734
Never Felt So Alone,Labrinth,sad,0.363,0.409,0.436,98.357
NDA,Billie Eilish,calm,0.59,0.373,0.765,85.015
Dubai Shit,"Huncho Jack, Travis Scott, Quavo, Offset",calm,0.227,0.529,0.774,138.072
"Body (Remix) [feat. ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign & Darkoo]","Tion Wayne, Russ Millions, ArrDee, E1 (3x3), ZT (3x3), Bugzy Malone, Buni, Fivio Foreign, Darkoo",happy,0.73,0.674,0.883,141.02
Matilda,Harry Styles,sad,0.386,0.294,0.507,114.199
I Drink Wine,Adele,calm,0.306,0.565,0.437,115.389
Te Robaré,"Nicky Jam, Ozuna",happy,0.797,0.752,0.673,175.997
Señorita,"Shawn Mendes, Camila Cabello",calm,0.749,0.548,0.759,116.967
734,Juice WRLD,calm,0.315,0.554,0.635,156.822
Goodbyes (feat. Young Thug),"Post Malone, Young Thug",calm,0.175,0.653,0.58,150.231
All I Need,"Joakim Lundell, Arrhult",energetic,0.473,0.833,0.698,94.99
Cloud 9,Beach Bunny,happy,0.902,0.929,0.637,80.974
Yes Indeed,"Lil Baby, Drake",calm,0.562,0.346,0.963,119.957
Tenerife Sea,Ed Sheeran,sad,0.359,0.346,0.53,121.876
Mixed Personalities (feat. Kanye West),"YNW Melly, Kanye West",sad,0.352,0.44,0.661,149.937
Unholy,Miley Cyrus,calm,0.206,0.534,0.824,141.983
COFFEE BEAN,Travis Scott,calm,0.503,0.582,0.81,95.004
you should see me in a crown,Billie Eilish,calm,0.278,0.552,0.697,75.235
Homecoming,Lil Uzi Vert,calm,0.353,0.563,0.929,129.957
Can I Get It,Adele,calm,0.536,0.68,0.703,97.985
Entre Nosotros,"Tiago PZK, LIT killah",calm,0.789,0.513,0.729,170.064
Blueberry Faygo,Lil Mosey,calm,0.349,0.554,0.774,99.034
Smile (with The Weeknd),"Juice WRLD, The Weeknd",calm,0.306,0.685,0.694,158.831
Sooner Or Later,Aaron Carter,energetic,0.436,0.729,0.737,111.937
"Never Recover (Lil Baby & Gunna, Drake)","Lil Baby, Gunna, Drake",happy,0.886,0.686,0.753,132.055
Bilmem Mi?,Sefo,energetic,0.425,0.718,0.749,89.986
"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,sad,0.142,0.0911,0.444,78.403
How Long,Charlie Puth,calm,0.811,0.561,0.845,109.974
VOID,Melanie Martinez,calm,0.415,0.656,0.715,99.996
Takeaway,"The Chainsmokers, ILLENIUM, Lennon Stella",calm,0.357,0.505,0.294,85.332
Old Town Road (feat. RM of BTS) - Seoul Town Road Remix,"Lil Nas X, RM, BTS",calm,0.61,0.513,0.89,136.02
No Hay Nadie Más,Sebastian Yatra,calm,0.771,0.378,0.684,105.015
Start This Shit Off Right (feat. Ashanti & Mack Maine),"Lil Wayne, Ashanti, Mack Maine",calm,0.882,0.568,0.865,90.986
Right On,Lil Baby,calm,0.211,0.618,0.535,165.991
I KNOW ?,Travis Scott,happy,0.817,0.619,0.927,117.995
ULTRA SOLO REMIX,"Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto",energetic,0.585,0.824,0.909,109.97
TOOTIMETOOTIMETOOTIME,The 1975,energetic,0.477,0.827,0.662,115.014
I'M ON ONE (feat. Drake),"Future, Drake",energetic,0.113,0.707,0.773,76.977
Chicken Noodle Soup (feat. Becky G),"j-hope, Becky G",energetic,0.168,0.817,0.826,97.053
n.h.i.e.,"21 Savage, Doja Cat",calm,0.155,0.512,0.818,131.967
Glimpse of Us,Joji,sad,0.268,0.317,0.44,169.914
God Is,Kanye West,calm,0.267,0.637,0.656,105.037
Remind Me to Forget,"Kygo, Miguel",calm,0.312,0.505,0.689,99.017
Level of Concern,Twenty One Pilots,calm,0.77,0.583,0.754,122.012
BUTTERFLY EFFECT,Travis Scott,calm,0.196,0.628,0.764,140.963
Crazy Little Thing Called Love - Remastered 2011,Queen,happy,0.712,0.761,0.599,77.015
Let You Love Me,Rita Ora,energetic,0.456,0.854,0.531,94.419
Vintage,RIN,happy,0.698,0.767,0.821,159.959
Zombie,The Cranberries,calm,0.313,0.649,0.309,166.915
Skin,Rag'n'Bone Man,energetic,0.351,0.745,0.564,170.661
Mess,Lil Wayne,calm,0.421,0.579,0.641,145.995
Chasing Stars (feat. James Bay),"Alesso, Marshmello, James Bay",calm,0.492,0.64,0.594,92.871
Jordan,Ryan Castro,happy,0.71,0.68,0.796,179.923
Reggaetonera,Anuel AA,energetic,0.515,0.796,0.694,93.064
Racks in the Middle (feat. Roddy Ricch and Hit-Boy),"Nipsey Hussle, Roddy Ricch, Hit-Boy",happy,0.702,0.833,0.671,79.351
Wildberry Lillet,Nina Chuba,calm,0.646,0.521,0.89,139.981
Instruction (feat. Demi Lovato & Stefflon Don),"Jax Jones, Demi Lovato, Stefflon Don",happy,0.923,0.929,0.767,121.087
Tacones Rojos,Sebastian Yatra,happy,0.934,0.844,0.746,123.014
Till I Collapse,"Eminem, Nate Dogg",energetic,0.1,0.851,0.551,171.411
Shake It Up,Trippie Redd,calm,0.402,0.608,0.776,156.025
Mele Kalikimaka - New mono-to-stereo mix,"Bing Crosby, The Andrews Sisters",calm,0.493,0.29,0.486,202.575
Amarillo,J Balvin,happy,0.961,0.857,0.641,122.728
HOLIDAY,Lil Nas X,calm,0.837,0.511,0.81,151.947
Get Me,"Justin Bieber, Kehlani",calm,0.784,0.503,0.824,109.397
SNAP,Rosa Linn,calm,0.525,0.636,0.565,170.01
Craving You,"Thomas Rhett, Maren Morris",energetic,0.499,0.841,0.612,104.986
Everyday,"Logic, Marshmello",energetic,0.474,0.756,0.668,149.908
Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",happy,0.942,0.798,0.796,116.032
Better,Khalid,calm,0.112,0.552,0.596,97.949
Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",energetic,0.334,0.755,0.644,102.861
Bigger Than Me,"Big Sean, The Flint Chozen Choir, Starrah",calm,0.168,0.639,0.366,83.339
Future Nostalgia,Dua Lipa,happy,0.859,0.813,0.875,114.993
Tip Toe (feat. A Boogie Wit da Hoodie),"Roddy Ricch, A Boogie Wit da Hoodie",calm,0.574,0.673,0.757,92.958
Starry Eyes,The Weeknd,sad,0.146,0.418,0.309,134.23
Cristina,Sebastian Yatra,calm,0.668,0.508,0.411,81.96
SEJODIOTO,KAROL G,happy,0.679,0.736,0.822,175.93
Vibez,ZAYN,calm,0.34,0.659,0.635,96.855
CANDY,ROSALÍA,calm,0.403,0.49,0.638,179.905
Mi Debilidad,Maria Becerra,happy,0.645,0.649,0.74,94.02
Creep,Radiohead,sad,0.104,0.43,0.515,91.844
Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",calm,0.546,0.647,0.64,92.979
sweetener,Ariana Grande,calm,0.46,0.459,0.721,119.914
Perro Fiel (feat. Nicky Jam),"Shakira, Nicky Jam",happy,0.893,0.76,0.75,183.817
Worst Day,Future,calm,0.6,0.597,0.646,88.506
my ex's best friend (with blackbear),"mgk, blackbear",calm,0.33,0.685,0.728,124.934
All Night (BTS World Original Soundtrack) (Pt. 3),"BTS, Juice WRLD",happy,0.667,0.706,0.725,120.042
I AM,IVE,energetic,0.384,0.875,0.683,122.002
7 Years,Lukas Graham,sad,0.346,0.479,0.742,119.951
Du bist mein,"Zuna, Loredana, SRNO",calm,0.521,0.556,0.761,187.81
"""Slut!"" (Taylor's Version) (From The Vault)",Taylor Swift,sad,0.306,0.413,0.629,77.983
Recairei - Ao Vivo,Os Barões Da Pisadinha,happy,0.939,0.937,0.582,168.096
2/Catorce,"Rauw Alejandro, Mr. Naisgai",calm,0.432,0.455,0.54,83.876
Survival,Drake,calm,0.144,0.593,0.685,84.763
More Than You Know,Axwell /\ Ingrosso,energetic,0.519,0.733,0.642,123.075
Make It Rain (feat. Rowdy Rebel),"Pop Smoke, Rowdy Rebel",energetic,0.58,0.767,0.5,159.477
Skate,"Bruno Mars, Anderson .Paak, Silk Sonic",calm,0.698,0.598,0.708,112.027
MOJAITA,"J Balvin, Bad Bunny",happy,0.885,0.842,0.45,172.069
Undeniable (feat. X Ambassadors),"Kygo, X Ambassadors",calm,0.352,0.506,0.684,108.036
Callaita,"Bad Bunny, Tainy",calm,0.246,0.626,0.608,176.086
Say Something Loving,The xx,energetic,0.383,0.721,0.627,130.08
Wasted Times,The Weeknd,calm,0.293,0.674,0.562,122.699
Jesus Lord pt 2,Kanye West,energetic,0.146,0.726,0.524,107.4
Parada Louca,"Mari Fernandez, Marcynho Sensação",happy,0.835,0.936,0.693,166.034
In Your Head,Eminem,energetic,0.199,0.792,0.618,82.723
ARASAN DA,UZI,energetic,0.441,0.832,0.742,105.978
Paris,The Chainsmokers,calm,0.219,0.658,0.653,99.99
Hold Me Closer,"Elton John, Britney Spears",energetic,0.486,0.75,0.667,126.041
"Ranjha (From ""Shershaah"")","Jasleen Royal, B Praak, Romy, Anvita Dutt",calm,0.236,0.573,0.603,82.941
Choker,Twenty One Pilots,calm,0.585,0.664,0.7,142.009
Ink Blot,"Logic, Juicy J",calm,0.356,0.691,0.748,144.072
"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)","A Boogie Wit da Hoodie, London On Da Track, Roddy Ricch, Gunna",calm,0.455,0.654,0.819,133.503
Somebody,"Internet Money, Lil Tecca, A Boogie Wit da Hoodie",calm,0.333,0.671,0.63,89.921
"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","Sofía Reyes, Jason Derulo, De La Ghetto",happy,0.793,0.895,0.792,94.968
Cupid - Twin Ver.,FIFTY FIFTY,calm,0.726,0.592,0.783,120.018
Lemon (feat. Drake) - Drake Remix,"N.E.R.D, Rihanna, Drake",calm,0.245,0.657,0.777,189.992
"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",calm,0.567,0.621,0.622,158.946
Whatever It Takes,Imagine Dragons,calm,0.536,0.662,0.675,134.936
Antes,"Anuel AA, Ozuna",happy,0.67,0.737,0.817,93.985
What It Is (Solo Version),Doechii,happy,0.757,0.758,0.74,171.925
No Time To Die,Billie Eilish,sad,0.0517,0.219,0.38,73.537
happiness,Taylor Swift,sad,0.211,0.334,0.559,122.079
psychofreak (feat. WILLOW),"Camila Cabello, WILLOW",calm,0.448,0.64,0.629,179.989
Vida de Rico,Camilo,calm,0.95,0.457,0.824,87.977
Sad Beautiful Tragic (Taylor's Version),Taylor Swift,sad,0.232,0.406,0.601,130.059
Believe What I Say,Kanye West,calm,0.416,0.656,0.595,99.811
Miss You - Bonus Track,"Oliver Tree, Robin Schulz",energetic,0.199,0.742,0.587,145.007
Man Made A Bar (feat. Eric Church),"Morgan Wallen, Eric Church",energetic,0.489,0.764,0.498,147.984
Trillionaire (feat. Youngboy Never Broke Again),"Future, YoungBoy Never Broke Again",calm,0.473,0.526,0.768,139.999
Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Ice Spice, Aqua",calm,0.753,0.58,0.77,144.072
Kiss Me More (feat. SZA),"Doja Cat, SZA",happy,0.742,0.701,0.762,110.968
Far,SZA,calm,0.477,0.549,0.612,115.915
Super Far,LANY,calm,0.495,0.458,0.754,96.011
Chale,Eden Muñoz,calm,0.862,0.436,0.551,188.651
Perfect Night,LE SSERAFIM,energetic,0.502,0.82,0.697,136.054
OKRA,"Tyler, The Creator",calm,0.441,0.57,0.589,136.203
Thru Your Phone,Cardi B,calm,0.209,0.549,0.837,121.954
Go Stupid (feat. NLE Choppa & Mike WiLL Made-It),"Polo G, Stunna 4 Vegas, NLE Choppa, Mike WiLL Made-It",happy,0.645,0.833,0.92,141.034
Farewell,Eminem,calm,0.467,0.664,0.89,93.007
Always Remember Us This Way,Lady Gaga,calm,0.296,0.502,0.553,129.976
El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",happy,0.931,0.769,0.771,167.969
Nuketown (feat. Juice WRLD),"Ski Mask The Slump God, Juice WRLD",happy,0.632,0.617,0.808,149.962
Poland,Lil Yachty,calm,0.26,0.555,0.695,150.024
2:50 Remix,"MYA, TINI, Duki",happy,0.844,0.812,0.818,139.966
A Tale By Quincy,The Weeknd,calm,0.572,0.513,0.447,67.289
Bartier Cardi (feat. 21 Savage),"Cardi B, 21 Savage",calm,0.0986,0.546,0.909,138.043
Running Up That Hill (A Deal With God),Kate Bush,calm,0.197,0.547,0.629,108.375
The Scientist,Coldplay,sad,0.213,0.442,0.557,146.277
Shivers,Ed Sheeran,happy,0.822,0.859,0.788,141.02
San Lucas,Kevin Kaarl,sad,0.265,0.363,0.577,91.511
How You Get The Girl (Taylor's Version),Taylor Swift,calm,0.547,0.682,0.754,120.027
I Fall Apart,Post Malone,calm,0.291,0.538,0.556,143.95
Yikes,Nicki Minaj,happy,0.66,0.637,0.911,149.996
1400 / 999 Freestyle (feat. Juice WRLD),"Trippie Redd, Juice WRLD",calm,0.568,0.572,0.825,141.991
Running Over (feat. Lil Dicky),"Justin Bieber, Lil Dicky",happy,0.977,0.603,0.774,149.982
Pero Ya No,Bad Bunny,happy,0.742,0.612,0.882,147.982
My Only Wish (This Year),Britney Spears,happy,0.708,0.647,0.666,147.086
Surface Pressure,Jessica Darrow,calm,0.37,0.584,0.65,180.088
La Modelo,"Ozuna, Cardi B",happy,0.744,0.743,0.822,98.049
COLT,Samra,calm,0.184,0.53,0.544,90.093
Outstanding,Gunna,energetic,0.324,0.73,0.829,149.075
Done for Me (feat. Kehlani),"Charlie Puth, Kehlani",happy,0.697,0.632,0.856,112.009
Sweet Melody,Little Mix,energetic,0.419,0.824,0.448,119.965
Get Right Witcha,Migos,happy,0.619,0.743,0.95,136.983
All For Us,"Labrinth, Zendaya",calm,0.18,0.66,0.46,141.722
IDGAF,Dua Lipa,calm,0.51,0.544,0.836,97.028
Madiba Riddim,Drake,calm,0.33,0.521,0.839,105.992
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),"Travis Scott, James Blake, 21 Savage",calm,0.154,0.659,0.65,76.985
Redemption (with Babes Wodumo),"Zacari, Babes Wodumo",happy,0.642,0.765,0.778,125.062
Kings & Queens,Ava Max,calm,0.434,0.688,0.638,129.856
Say Amen (Saturday Night),Panic! At The Disco,happy,0.602,0.867,0.491,167.965
ZITTI E BUONI,Måneskin,happy,0.644,0.939,0.625,102.999
INTRO,DaBaby,happy,0.672,0.685,0.862,100.024
Dolly (with Lil Uzi Vert),"Lil Tecca, Lil Uzi Vert",calm,0.589,0.586,0.664,88.502
Hollywood's Bleeding,Post Malone,calm,0.17,0.646,0.405,130.218
X (with KAROL G),"Jonas Brothers, KAROL G",happy,0.75,0.827,0.715,117.977
